session_id,customer_id,login_time,logout_time,device_type,browser,pages_visited,session_duration
3003,89591ed9_jame8768202301,"2023-01-20 00:00:00","2023-01-20 00:41:00",Tablet,Edge,19,41
3004,89591ed9_jame8768202301,"2023-08-13 00:00:00","2023-08-13 01:24:00",Mobile,Edge,9,84
3005,3ba7ab2a_tahm6145202209,"2023-12-30 00:00:00","2023-12-30 01:55:00",Mobile,Safari,1,115
3006,3ba7ab2a_tahm6145202209,"2024-04-29 00:00:00","2024-04-29 00:26:00",Mobile,Edge,1,26
3007,3ba7ab2a_tahm6145202209,"2024-02-12 00:00:00","2024-02-12 01:18:00",Desktop,Safari,10,78
3008,3ba7ab2a_tahm6145202209,"2023-11-16 00:00:00","2023-11-16 01:20:00",Tablet,Edge,11,80
3009,3ba7ab2a_tahm6145202209,"2024-03-28 00:00:00","2024-03-28 00:04:00",Tablet,Chrome,17,4
3010,3ba7ab2a_tahm6145202209,"2023-10-13 00:00:00","2023-10-13 00:14:00",Mobile,Edge,2,14
3011,3ba7ab2a_tahm6145202209,"2024-01-10 00:00:00","2024-01-10 00:03:00",Tablet,Firefox,19,3
3012,3ba7ab2a_tahm6145202209,"2024-03-24 00:00:00","2024-03-24 01:56:00",Desktop,Chrome,10,116
3013,3ba7ab2a_tahm6145202209,"2023-10-20 00:00:00","2023-10-20 01:29:00",Mobile,Firefox,13,89
3014,3ba7ab2a_tahm6145202209,"2024-04-30 00:00:00","2024-04-30 01:02:00",Mobile,Firefox,2,62
3015,21ae1fba_wei.6833202307,"2024-01-31 00:00:00","2024-01-31 00:46:00",Mobile,Firefox,17,46
3016,21ae1fba_wei.6833202307,"2023-09-25 00:00:00","2023-09-25 00:38:00",Mobile,Firefox,3,38
3017,21ae1fba_wei.6833202307,"2024-01-06 00:00:00","2024-01-06 01:02:00",Tablet,Edge,19,62
3018,21ae1fba_wei.6833202307,"2024-01-13 00:00:00","2024-01-13 00:11:00",Tablet,Safari,6,11
3019,21ae1fba_wei.6833202307,"2024-01-02 00:00:00","2024-01-02 00:38:00",Tablet,Firefox,19,38
3020,21ae1fba_wei.6833202307,"2023-04-26 00:00:00","2023-04-26 00:08:00",Mobile,Chrome,4,8
3021,21ae1fba_wei.6833202307,"2023-10-31 00:00:00","2023-10-31 00:13:00",Tablet,Safari,7,13
3022,21ae1fba_wei.6833202307,"2024-03-10 00:00:00","2024-03-10 01:56:00",Desktop,Edge,5,116
3023,78f4e3f8_mari8808202205,"2023-09-25 00:00:00","2023-09-25 01:51:00",Mobile,Edge,3,111
3024,78f4e3f8_mari8808202205,"2023-11-03 00:00:00","2023-11-03 00:45:00",Tablet,Edge,17,45
3025,93448470_rahi4197202209,"2023-11-30 00:00:00","2023-11-30 01:23:00",Tablet,Chrome,11,83
3026,93448470_rahi4197202209,"2024-01-06 00:00:00","2024-01-06 01:44:00",Tablet,Edge,11,104
3027,93448470_rahi4197202209,"2023-08-11 00:00:00","2023-08-11 01:09:00",Tablet,Firefox,5,69
3028,93448470_rahi4197202209,"2024-04-16 00:00:00","2024-04-16 00:03:00",Tablet,Chrome,9,3
3029,1cdf7538_sadi5191202209,"2023-08-01 00:00:00","2023-08-01 01:22:00",Mobile,Safari,20,82
3030,1cdf7538_sadi5191202209,"2023-07-01 00:00:00","2023-07-01 00:59:00",Tablet,Edge,5,59
3031,1cdf7538_sadi5191202209,"2023-10-22 00:00:00","2023-10-22 01:41:00",Tablet,Firefox,15,101
3032,1cdf7538_sadi5191202209,"2023-01-15 00:00:00","2023-01-15 00:07:00",Tablet,Chrome,16,7
3033,1cdf7538_sadi5191202209,"2023-03-12 00:00:00","2023-03-12 01:55:00",Tablet,Edge,5,115
3034,1cdf7538_sadi5191202209,"2023-01-31 00:00:00","2023-01-31 00:51:00",Mobile,Chrome,2,51
3035,df195ce8_moni5184202210,"2024-03-12 00:00:00","2024-03-12 00:07:00",Desktop,Firefox,12,7
3036,df195ce8_moni5184202210,"2024-02-23 00:00:00","2024-02-23 00:49:00",Mobile,Firefox,16,49
3037,b13e74d6_raj.9768202302,"2023-04-04 00:00:00","2023-04-04 00:55:00",Desktop,Chrome,10,55
3038,b13e74d6_raj.9768202302,"2024-04-26 00:00:00","2024-04-26 01:00:00",Tablet,Firefox,10,60
3039,b13e74d6_raj.9768202302,"2023-05-05 00:00:00","2023-05-05 00:58:00",Desktop,Chrome,10,58
3040,b13e74d6_raj.9768202302,"2023-11-06 00:00:00","2023-11-06 00:18:00",Mobile,Safari,16,18
3041,b13e74d6_raj.9768202302,"2023-03-26 00:00:00","2023-03-26 00:17:00",Desktop,Firefox,13,17
3042,536933f7_tahm8862202302,"2023-03-19 00:00:00","2023-03-19 00:05:00",Desktop,Firefox,12,5
3043,536933f7_tahm8862202302,"2024-01-31 00:00:00","2024-01-31 00:36:00",Tablet,Edge,19,36
3044,536933f7_tahm8862202302,"2024-03-31 00:00:00","2024-03-31 01:05:00",Mobile,Edge,5,65
3045,536933f7_tahm8862202302,"2023-08-11 00:00:00","2023-08-11 01:13:00",Desktop,Safari,20,73
3046,536933f7_tahm8862202302,"2023-04-25 00:00:00","2023-04-25 01:32:00",Tablet,Safari,11,92
3047,536933f7_tahm8862202302,"2023-08-27 00:00:00","2023-08-27 00:20:00",Tablet,Safari,14,20
3048,536933f7_tahm8862202302,"2024-02-27 00:00:00","2024-02-27 00:52:00",Tablet,Edge,3,52
3049,536933f7_tahm8862202302,"2023-03-07 00:00:00","2023-03-07 01:37:00",Tablet,Safari,1,97
3050,536933f7_tahm8862202302,"2023-03-04 00:00:00","2023-03-04 01:57:00",Tablet,Firefox,8,117
3051,536933f7_tahm8862202302,"2023-11-04 00:00:00","2023-11-04 00:09:00",Desktop,Safari,9,9
3052,76d63afd_chen1731202310,"2023-02-23 00:00:00","2023-02-23 00:09:00",Tablet,Chrome,7,9
3053,76d63afd_chen1731202310,"2023-07-20 00:00:00","2023-07-20 00:17:00",Desktop,Firefox,12,17
3054,76d63afd_chen1731202310,"2023-09-19 00:00:00","2023-09-19 01:40:00",Tablet,Edge,3,100
3055,76d63afd_chen1731202310,"2024-02-19 00:00:00","2024-02-19 00:12:00",Mobile,Safari,5,12
3056,a6dbb981_isab7059202201,"2023-11-01 00:00:00","2023-11-01 01:00:00",Mobile,Edge,16,60
3057,a6dbb981_isab7059202201,"2024-02-29 00:00:00","2024-02-29 01:44:00",Mobile,Chrome,4,104
3058,a6dbb981_isab7059202201,"2024-01-11 00:00:00","2024-01-11 00:14:00",Desktop,Edge,15,14
3059,a6dbb981_isab7059202201,"2023-04-04 00:00:00","2023-04-04 00:52:00",Tablet,Edge,4,52
3060,a6dbb981_isab7059202201,"2023-08-04 00:00:00","2023-08-04 00:07:00",Mobile,Edge,15,7
3061,ec2df1c9_ava.4582202205,"2023-01-18 00:00:00","2023-01-18 01:09:00",Desktop,Firefox,4,69
3062,ec2df1c9_ava.4582202205,"2023-08-03 00:00:00","2023-08-03 01:21:00",Tablet,Safari,3,81
3063,ec2df1c9_ava.4582202205,"2023-05-01 00:00:00","2023-05-01 01:41:00",Mobile,Chrome,10,101
3064,d8d3e2c4_mia.2060202303,"2023-02-16 00:00:00","2023-02-16 00:21:00",Desktop,Edge,13,21
3065,d8d3e2c4_mia.2060202303,"2024-03-05 00:00:00","2024-03-05 01:54:00",Desktop,Safari,8,114
3066,d8d3e2c4_mia.2060202303,"2023-04-24 00:00:00","2023-04-24 01:51:00",Tablet,Edge,17,111
3067,d8d3e2c4_mia.2060202303,"2024-03-26 00:00:00","2024-03-26 00:55:00",Mobile,Chrome,14,55
3068,d8d3e2c4_mia.2060202303,"2024-03-24 00:00:00","2024-03-24 01:38:00",Desktop,Chrome,1,98
3069,d8d3e2c4_mia.2060202303,"2024-04-29 00:00:00","2024-04-29 00:28:00",Desktop,Chrome,6,28
3070,d8d3e2c4_mia.2060202303,"2024-02-20 00:00:00","2024-02-20 01:38:00",Desktop,Edge,20,98
3071,d8d3e2c4_mia.2060202303,"2023-09-20 00:00:00","2023-09-20 01:45:00",Tablet,Chrome,15,105
3072,d8d3e2c4_mia.2060202303,"2023-10-21 00:00:00","2023-10-21 01:29:00",Tablet,Edge,19,89
3073,d8d3e2c4_mia.2060202303,"2024-01-23 00:00:00","2024-01-23 01:21:00",Desktop,Firefox,1,81
3074,d9557147_mia.7792202211,"2023-07-17 00:00:00","2023-07-17 00:56:00",Desktop,Chrome,5,56
3075,acdcd485_anna3058202307,"2023-11-02 00:00:00","2023-11-02 01:21:00",Mobile,Firefox,12,81
3076,acdcd485_anna3058202307,"2023-01-15 00:00:00","2023-01-15 01:17:00",Tablet,Safari,7,77
3077,acdcd485_anna3058202307,"2023-04-23 00:00:00","2023-04-23 00:49:00",Mobile,Edge,5,49
3078,932750fb_noah0353202210,"2023-12-14 00:00:00","2023-12-14 00:36:00",Desktop,Chrome,12,36
3079,932750fb_noah0353202210,"2023-05-25 00:00:00","2023-05-25 00:29:00",Mobile,Firefox,7,29
3080,932750fb_noah0353202210,"2023-12-26 00:00:00","2023-12-26 00:46:00",Tablet,Safari,13,46
3081,932750fb_noah0353202210,"2024-03-16 00:00:00","2024-03-16 00:41:00",Tablet,Edge,12,41
3082,932750fb_noah0353202210,"2023-06-24 00:00:00","2023-06-24 01:48:00",Desktop,Chrome,12,108
3083,932750fb_noah0353202210,"2023-06-30 00:00:00","2023-06-30 00:24:00",Desktop,Chrome,6,24
3084,932750fb_noah0353202210,"2023-09-03 00:00:00","2023-09-03 00:34:00",Tablet,Safari,1,34
3085,932750fb_noah0353202210,"2023-03-12 00:00:00","2023-03-12 01:21:00",Mobile,Firefox,3,81
3086,932750fb_noah0353202210,"2023-04-04 00:00:00","2023-04-04 01:01:00",Mobile,Chrome,9,61
3087,88d6fe94_mia.2756202305,"2023-01-25 00:00:00","2023-01-25 01:27:00",Tablet,Safari,18,87
3088,88d6fe94_mia.2756202305,"2023-08-04 00:00:00","2023-08-04 00:31:00",Mobile,Edge,11,31
3089,88d6fe94_mia.2756202305,"2023-08-14 00:00:00","2023-08-14 00:08:00",Desktop,Firefox,20,8
3090,d1d8cdcc_mich6753202304,"2023-02-20 00:00:00","2023-02-20 00:30:00",Mobile,Safari,11,30
3091,d1d8cdcc_mich6753202304,"2024-04-07 00:00:00","2024-04-07 00:08:00",Mobile,Safari,20,8
3092,d1d8cdcc_mich6753202304,"2023-01-11 00:00:00","2023-01-11 01:32:00",Tablet,Safari,11,92
3093,72eb4205_soph4520202304,"2024-02-12 00:00:00","2024-02-12 01:42:00",Tablet,Chrome,1,102
3094,65fe4a93_will7141202207,"2024-03-29 00:00:00","2024-03-29 00:38:00",Desktop,Chrome,17,38
3095,65fe4a93_will7141202207,"2023-10-05 00:00:00","2023-10-05 01:50:00",Mobile,Firefox,15,110
3096,65fe4a93_will7141202207,"2023-08-30 00:00:00","2023-08-30 01:48:00",Desktop,Firefox,11,108
3097,7010ffa2_sabi0186202308,"2023-09-02 00:00:00","2023-09-02 00:45:00",Desktop,Edge,12,45
3098,7010ffa2_sabi0186202308,"2023-06-22 00:00:00","2023-06-22 01:30:00",Tablet,Firefox,17,90
3099,7010ffa2_sabi0186202308,"2023-11-02 00:00:00","2023-11-02 00:16:00",Mobile,Firefox,1,16
3100,7010ffa2_sabi0186202308,"2023-11-07 00:00:00","2023-11-07 00:57:00",Mobile,Safari,7,57
3101,7010ffa2_sabi0186202308,"2023-05-11 00:00:00","2023-05-11 00:56:00",Desktop,Edge,14,56
3102,2adb78a2_amit4155202311,"2023-02-04 00:00:00","2023-02-04 01:00:00",Mobile,Edge,2,60
3103,2adb78a2_amit4155202311,"2024-04-06 00:00:00","2024-04-06 01:44:00",Mobile,Safari,15,104
3104,2adb78a2_amit4155202311,"2024-04-15 00:00:00","2024-04-15 02:00:00",Desktop,Chrome,2,120
3105,2adb78a2_amit4155202311,"2024-04-29 00:00:00","2024-04-29 00:29:00",Tablet,Safari,20,29
3106,2adb78a2_amit4155202311,"2023-09-28 00:00:00","2023-09-28 00:57:00",Mobile,Safari,12,57
3107,2adb78a2_amit4155202311,"2023-05-02 00:00:00","2023-05-02 01:37:00",Desktop,Edge,17,97
3108,2adb78a2_amit4155202311,"2023-04-21 00:00:00","2023-04-21 00:41:00",Tablet,Firefox,17,41
3109,7357c2d6_tahm3840202303,"2023-09-09 00:00:00","2023-09-09 00:22:00",Tablet,Chrome,3,22
3110,7357c2d6_tahm3840202303,"2023-05-07 00:00:00","2023-05-07 01:03:00",Mobile,Chrome,6,63
3111,093edd2c_thom6583202309,"2023-11-15 00:00:00","2023-11-15 00:02:00",Tablet,Edge,19,2
3112,093edd2c_thom6583202309,"2023-03-09 00:00:00","2023-03-09 01:14:00",Desktop,Firefox,15,74
3113,093edd2c_thom6583202309,"2024-02-24 00:00:00","2024-02-24 01:31:00",Mobile,Firefox,6,91
3114,093edd2c_thom6583202309,"2023-06-13 00:00:00","2023-06-13 01:49:00",Tablet,Safari,9,109
3115,093edd2c_thom6583202309,"2024-01-11 00:00:00","2024-01-11 01:23:00",Tablet,Chrome,16,83
3116,093edd2c_thom6583202309,"2023-10-06 00:00:00","2023-10-06 00:51:00",Mobile,Firefox,4,51
3117,093edd2c_thom6583202309,"2024-04-15 00:00:00","2024-04-15 00:31:00",Desktop,Chrome,11,31
3118,33a526c7_oliv5452202301,"2023-11-05 00:00:00","2023-11-05 01:34:00",Mobile,Firefox,2,94
3119,33a526c7_oliv5452202301,"2024-04-06 00:00:00","2024-04-06 00:15:00",Mobile,Chrome,9,15
3120,33a526c7_oliv5452202301,"2023-02-13 00:00:00","2023-02-13 00:32:00",Tablet,Edge,14,32
3121,33a526c7_oliv5452202301,"2023-08-09 00:00:00","2023-08-09 00:20:00",Mobile,Chrome,16,20
3122,e1c38fb3_xin.7048202311,"2023-03-14 00:00:00","2023-03-14 00:53:00",Desktop,Firefox,18,53
3123,e1c38fb3_xin.7048202311,"2023-06-23 00:00:00","2023-06-23 01:17:00",Tablet,Edge,17,77
3124,e1c38fb3_xin.7048202311,"2023-07-01 00:00:00","2023-07-01 01:28:00",Mobile,Chrome,8,88
3125,e1c38fb3_xin.7048202311,"2023-06-12 00:00:00","2023-06-12 00:55:00",Desktop,Edge,8,55
3126,e1c38fb3_xin.7048202311,"2023-08-08 00:00:00","2023-08-08 00:03:00",Mobile,Safari,8,3
3127,e1c38fb3_xin.7048202311,"2023-12-18 00:00:00","2023-12-18 00:07:00",Mobile,Edge,10,7
3128,e1c38fb3_xin.7048202311,"2023-11-01 00:00:00","2023-11-01 00:13:00",Tablet,Safari,8,13
3129,ef359239_fati9519202208,"2023-03-08 00:00:00","2023-03-08 00:32:00",Desktop,Edge,2,32
3130,ef359239_fati9519202208,"2024-01-14 00:00:00","2024-01-14 01:04:00",Tablet,Safari,20,64
3131,ef359239_fati9519202208,"2024-04-17 00:00:00","2024-04-17 01:01:00",Mobile,Firefox,14,61
3132,ef359239_fati9519202208,"2023-02-08 00:00:00","2023-02-08 00:26:00",Tablet,Edge,9,26
3133,ef359239_fati9519202208,"2023-01-22 00:00:00","2023-01-22 01:43:00",Tablet,Firefox,1,103
3134,ef359239_fati9519202208,"2023-11-21 00:00:00","2023-11-21 01:28:00",Desktop,Firefox,8,88
3135,ef359239_fati9519202208,"2023-03-27 00:00:00","2023-03-27 01:34:00",Desktop,Firefox,18,94
3136,ef359239_fati9519202208,"2023-06-29 00:00:00","2023-06-29 02:00:00",Desktop,Firefox,4,120
3137,23a309ae_anja1864202307,"2023-03-25 00:00:00","2023-03-25 01:22:00",Desktop,Chrome,6,82
3138,23a309ae_anja1864202307,"2023-06-25 00:00:00","2023-06-25 00:28:00",Tablet,Safari,11,28
3139,23a309ae_anja1864202307,"2023-12-26 00:00:00","2023-12-26 01:24:00",Tablet,Safari,7,84
3140,23a309ae_anja1864202307,"2024-01-15 00:00:00","2024-01-15 01:38:00",Tablet,Firefox,8,98
3141,23a309ae_anja1864202307,"2024-03-15 00:00:00","2024-03-15 00:55:00",Mobile,Safari,17,55
3142,23a309ae_anja1864202307,"2023-12-28 00:00:00","2023-12-28 00:45:00",Mobile,Firefox,2,45
3143,8f9469d0_ren.5559202209,"2023-09-22 00:00:00","2023-09-22 00:05:00",Mobile,Firefox,20,5
3144,8f9469d0_ren.5559202209,"2023-09-16 00:00:00","2023-09-16 00:52:00",Mobile,Firefox,9,52
3145,8f9469d0_ren.5559202209,"2023-11-30 00:00:00","2023-11-30 01:07:00",Desktop,Firefox,14,67
3146,8f9469d0_ren.5559202209,"2023-10-16 00:00:00","2023-10-16 00:05:00",Mobile,Chrome,8,5
3147,8f9469d0_ren.5559202209,"2023-10-05 00:00:00","2023-10-05 00:40:00",Tablet,Safari,15,40
3148,8f9469d0_ren.5559202209,"2023-11-06 00:00:00","2023-11-06 00:27:00",Desktop,Edge,19,27
3149,8f9469d0_ren.5559202209,"2024-03-12 00:00:00","2024-03-12 01:46:00",Mobile,Chrome,5,106
3150,8f9469d0_ren.5559202209,"2024-02-13 00:00:00","2024-02-13 01:17:00",Tablet,Chrome,15,77
3151,8f9469d0_ren.5559202209,"2024-02-04 00:00:00","2024-02-04 00:14:00",Tablet,Firefox,7,14
3152,8f9469d0_ren.5559202209,"2023-01-01 00:00:00","2023-01-01 01:21:00",Mobile,Safari,7,81
3153,541b2fc5_emma2560202302,"2023-08-08 00:00:00","2023-08-08 00:05:00",Desktop,Chrome,4,5
3154,541b2fc5_emma2560202302,"2023-10-12 00:00:00","2023-10-12 01:48:00",Tablet,Chrome,11,108
3155,541b2fc5_emma2560202302,"2023-07-03 00:00:00","2023-07-03 01:43:00",Mobile,Chrome,20,103
3156,428a30e7_soph4727202311,"2023-01-13 00:00:00","2023-01-13 01:44:00",Mobile,Firefox,19,104
3157,428a30e7_soph4727202311,"2024-01-27 00:00:00","2024-01-27 00:21:00",Desktop,Chrome,8,21
3158,428a30e7_soph4727202311,"2023-09-18 00:00:00","2023-09-18 01:52:00",Tablet,Firefox,8,112
3159,428a30e7_soph4727202311,"2023-02-18 00:00:00","2023-02-18 01:01:00",Mobile,Safari,18,61
3160,428a30e7_soph4727202311,"2023-12-28 00:00:00","2023-12-28 00:25:00",Desktop,Safari,15,25
3161,428a30e7_soph4727202311,"2023-01-01 00:00:00","2023-01-01 01:12:00",Desktop,Chrome,14,72
3162,428a30e7_soph4727202311,"2023-02-08 00:00:00","2023-02-08 01:19:00",Tablet,Safari,2,79
3163,428a30e7_soph4727202311,"2024-04-06 00:00:00","2024-04-06 01:59:00",Tablet,Edge,13,119
3164,6fbc51a4_amel7326202311,"2023-12-30 00:00:00","2023-12-30 01:26:00",Desktop,Firefox,6,86
3165,6fbc51a4_amel7326202311,"2023-10-28 00:00:00","2023-10-28 01:56:00",Mobile,Safari,6,116
3166,6fbc51a4_amel7326202311,"2023-12-13 00:00:00","2023-12-13 00:36:00",Desktop,Chrome,20,36
3167,6fbc51a4_amel7326202311,"2023-06-21 00:00:00","2023-06-21 01:34:00",Mobile,Edge,7,94
3168,6fbc51a4_amel7326202311,"2023-02-12 00:00:00","2023-02-12 00:17:00",Mobile,Safari,13,17
3169,6fbc51a4_amel7326202311,"2023-12-04 00:00:00","2023-12-04 01:05:00",Tablet,Chrome,18,65
3170,6fbc51a4_amel7326202311,"2023-12-09 00:00:00","2023-12-09 01:37:00",Tablet,Chrome,1,97
3171,6fbc51a4_amel7326202311,"2023-12-31 00:00:00","2023-12-31 01:50:00",Mobile,Safari,17,110
3172,6fbc51a4_amel7326202311,"2023-06-13 00:00:00","2023-06-13 00:01:00",Mobile,Chrome,6,1
3173,6fbc51a4_amel7326202311,"2024-01-06 00:00:00","2024-01-06 00:35:00",Mobile,Safari,17,35
3174,ace2ac62_soph2438202209,"2023-11-06 00:00:00","2023-11-06 00:15:00",Tablet,Safari,6,15
3175,ace2ac62_soph2438202209,"2024-03-07 00:00:00","2024-03-07 01:05:00",Tablet,Safari,5,65
3176,ace2ac62_soph2438202209,"2023-03-13 00:00:00","2023-03-13 00:46:00",Tablet,Firefox,5,46
3177,ace2ac62_soph2438202209,"2023-07-15 00:00:00","2023-07-15 00:15:00",Desktop,Safari,10,15
3178,ace2ac62_soph2438202209,"2023-12-26 00:00:00","2023-12-26 01:08:00",Tablet,Edge,9,68
3179,ace2ac62_soph2438202209,"2023-01-24 00:00:00","2023-01-24 00:22:00",Tablet,Edge,17,22
3180,ace2ac62_soph2438202209,"2023-09-04 00:00:00","2023-09-04 00:21:00",Desktop,Safari,8,21
3181,a61a49a8_isla2386202309,"2023-04-18 00:00:00","2023-04-18 00:51:00",Desktop,Safari,16,51
3182,a61a49a8_isla2386202309,"2023-06-06 00:00:00","2023-06-06 00:47:00",Tablet,Edge,4,47
3183,a61a49a8_isla2386202309,"2024-03-20 00:00:00","2024-03-20 00:01:00",Mobile,Safari,14,1
3184,a61a49a8_isla2386202309,"2024-03-03 00:00:00","2024-03-03 01:52:00",Tablet,Edge,9,112
3185,a61a49a8_isla2386202309,"2024-03-09 00:00:00","2024-03-09 00:17:00",Desktop,Chrome,7,17
3186,f6893de2_li.t3827202305,"2023-06-18 00:00:00","2023-06-18 01:51:00",Tablet,Chrome,18,111
3187,f6893de2_li.t3827202305,"2023-03-21 00:00:00","2023-03-21 01:17:00",Mobile,Edge,19,77
3188,f6893de2_li.t3827202305,"2024-04-05 00:00:00","2024-04-05 01:09:00",Mobile,Firefox,5,69
3189,f6893de2_li.t3827202305,"2023-03-10 00:00:00","2023-03-10 00:50:00",Desktop,Edge,15,50
3190,f6893de2_li.t3827202305,"2024-04-16 00:00:00","2024-04-16 01:45:00",Mobile,Chrome,19,105
3191,f6893de2_li.t3827202305,"2023-04-14 00:00:00","2023-04-14 01:33:00",Mobile,Firefox,13,93
3192,f6893de2_li.t3827202305,"2023-05-16 00:00:00","2023-05-16 01:03:00",Mobile,Chrome,16,63
3193,01de25d2_min.7839202209,"2023-06-15 00:00:00","2023-06-15 01:13:00",Mobile,Safari,3,73
3194,01de25d2_min.7839202209,"2023-11-07 00:00:00","2023-11-07 00:57:00",Desktop,Edge,17,57
3195,01de25d2_min.7839202209,"2023-04-14 00:00:00","2023-04-14 01:48:00",Desktop,Safari,14,108
3196,01de25d2_min.7839202209,"2024-03-20 00:00:00","2024-03-20 01:22:00",Tablet,Safari,7,82
3197,01de25d2_min.7839202209,"2024-03-15 00:00:00","2024-03-15 01:59:00",Tablet,Edge,8,119
3198,01de25d2_min.7839202209,"2023-02-16 00:00:00","2023-02-16 00:12:00",Tablet,Firefox,13,12
3199,1831c69b_priy7501202207,"2023-10-13 00:00:00","2023-10-13 01:41:00",Mobile,Edge,9,101
3200,1831c69b_priy7501202207,"2023-04-27 00:00:00","2023-04-27 00:26:00",Mobile,Edge,8,26
3201,1831c69b_priy7501202207,"2023-06-10 00:00:00","2023-06-10 00:59:00",Mobile,Edge,1,59
3202,db1e13cb_priy2933202202,"2023-07-20 00:00:00","2023-07-20 00:29:00",Mobile,Edge,11,29
3203,db1e13cb_priy2933202202,"2023-12-17 00:00:00","2023-12-17 01:11:00",Tablet,Firefox,9,71
3204,db1e13cb_priy2933202202,"2023-01-13 00:00:00","2023-01-13 00:07:00",Desktop,Safari,2,7
3205,db1e13cb_priy2933202202,"2023-04-10 00:00:00","2023-04-10 00:45:00",Tablet,Firefox,19,45
3206,5da3eabe_will0173202208,"2023-01-13 00:00:00","2023-01-13 01:28:00",Tablet,Firefox,20,88
3207,5da3eabe_will0173202208,"2023-01-13 00:00:00","2023-01-13 01:28:00",Mobile,Chrome,13,88
3208,5da3eabe_will0173202208,"2024-02-20 00:00:00","2024-02-20 00:15:00",Desktop,Safari,4,15
3209,5da3eabe_will0173202208,"2023-06-13 00:00:00","2023-06-13 01:11:00",Tablet,Firefox,9,71
3210,5da3eabe_will0173202208,"2023-08-10 00:00:00","2023-08-10 01:31:00",Desktop,Chrome,12,91
3211,5da3eabe_will0173202208,"2023-04-14 00:00:00","2023-04-14 01:44:00",Tablet,Firefox,2,104
3212,5da3eabe_will0173202208,"2023-07-08 00:00:00","2023-07-08 01:13:00",Desktop,Firefox,6,73
3213,13bdfad7_min.1500202304,"2023-11-06 00:00:00","2023-11-06 01:32:00",Tablet,Edge,14,92
3214,13bdfad7_min.1500202304,"2023-05-21 00:00:00","2023-05-21 00:34:00",Desktop,Safari,10,34
3215,13bdfad7_min.1500202304,"2023-10-22 00:00:00","2023-10-22 00:34:00",Tablet,Safari,20,34
3216,13bdfad7_min.1500202304,"2023-01-02 00:00:00","2023-01-02 00:39:00",Desktop,Edge,12,39
3217,13bdfad7_min.1500202304,"2023-09-24 00:00:00","2023-09-24 01:32:00",Mobile,Firefox,7,92
3218,13bdfad7_min.1500202304,"2023-10-08 00:00:00","2023-10-08 01:55:00",Desktop,Safari,2,115
3219,13bdfad7_min.1500202304,"2023-07-15 00:00:00","2023-07-15 00:16:00",Desktop,Chrome,17,16
3220,052b4320_xin.1570202306,"2024-02-19 00:00:00","2024-02-19 00:32:00",Mobile,Chrome,3,32
3221,052b4320_xin.1570202306,"2023-03-04 00:00:00","2023-03-04 01:54:00",Tablet,Chrome,9,114
3222,052b4320_xin.1570202306,"2024-04-02 00:00:00","2024-04-02 01:28:00",Desktop,Edge,10,88
3223,052b4320_xin.1570202306,"2024-01-20 00:00:00","2024-01-20 00:35:00",Tablet,Chrome,7,35
3224,052b4320_xin.1570202306,"2023-07-06 00:00:00","2023-07-06 00:14:00",Mobile,Firefox,14,14
3225,052b4320_xin.1570202306,"2024-03-23 00:00:00","2024-03-23 01:01:00",Mobile,Safari,20,61
3226,fc0cd71d_ava.0638202212,"2023-07-21 00:00:00","2023-07-21 01:52:00",Desktop,Edge,18,112
3227,fc0cd71d_ava.0638202212,"2023-02-28 00:00:00","2023-02-28 01:01:00",Tablet,Edge,7,61
3228,fc0cd71d_ava.0638202212,"2023-10-20 00:00:00","2023-10-20 00:41:00",Tablet,Chrome,20,41
3229,fc0cd71d_ava.0638202212,"2023-10-11 00:00:00","2023-10-11 01:29:00",Desktop,Chrome,4,89
3230,fc0cd71d_ava.0638202212,"2024-01-01 00:00:00","2024-01-01 01:14:00",Mobile,Safari,13,74
3231,fc0cd71d_ava.0638202212,"2024-03-18 00:00:00","2024-03-18 00:45:00",Desktop,Edge,6,45
3232,fc0cd71d_ava.0638202212,"2023-05-04 00:00:00","2023-05-04 01:08:00",Tablet,Firefox,5,68
3233,fc0cd71d_ava.0638202212,"2023-10-25 00:00:00","2023-10-25 01:30:00",Tablet,Edge,13,90
3234,fc0cd71d_ava.0638202212,"2024-03-18 00:00:00","2024-03-18 01:43:00",Tablet,Edge,16,103
3235,2f1cc19d_anna4771202204,"2023-06-18 00:00:00","2023-06-18 00:43:00",Desktop,Firefox,10,43
3236,2f1cc19d_anna4771202204,"2023-03-11 00:00:00","2023-03-11 00:21:00",Desktop,Safari,3,21
3237,2f1cc19d_anna4771202204,"2024-02-18 00:00:00","2024-02-18 01:13:00",Desktop,Firefox,2,73
3238,2f1cc19d_anna4771202204,"2023-11-25 00:00:00","2023-11-25 00:52:00",Mobile,Edge,8,52
3239,f648bec2_soph8709202303,"2023-01-01 00:00:00","2023-01-01 00:34:00",Mobile,Edge,12,34
3240,f648bec2_soph8709202303,"2024-01-29 00:00:00","2024-01-29 00:55:00",Mobile,Edge,20,55
3241,f648bec2_soph8709202303,"2023-08-14 00:00:00","2023-08-14 01:01:00",Mobile,Edge,20,61
3242,f648bec2_soph8709202303,"2024-03-29 00:00:00","2024-03-29 00:51:00",Mobile,Safari,15,51
3243,e2a84d83_mia.4816202310,"2023-07-27 00:00:00","2023-07-27 00:35:00",Desktop,Chrome,20,35
3244,e2a84d83_mia.4816202310,"2023-06-10 00:00:00","2023-06-10 01:43:00",Tablet,Edge,17,103
